country,date,gdp_growth,inflation,debt_to_gdp,current_account_gdp,reserves_months_imports,ext_debt_total,unemployment,fx_official
China,2012,7.85617427055587,2.61952432645541,,2.48328422404793,19.0830480218236,1148164368937.8,4.58,6.31233282683186
China,2011,9.4613358870736,5.55389892257493,,1.77399724587567,19.1307572380526,1054209569422.7,4.55,6.46146132655007
China,2010,10.5962719761682,3.17532475269199,,3.84025673415249,21.8294857327459,742737476056.6,4.53,6.77026902870939
China,2009,9.40269972778044,-0.728165250932898,,4.68740638141982,25.3897624622571,454495613318.6,4.72,6.83141605176666
China,2008,9.67024588602851,5.92525137041092,,9.0108699631763,19.1459316518489,386423097229.7,4.59,6.948655
China,2007,14.1499854947127,4.81676767378834,,9.79958953536146,18.0957914112379,377749152515.9,4.35,7.6075325
China,2006,12.6746751655235,1.6494309945586,,8.30532573537482,15.3932049867437,326419519861.6,4.43,7.97343833333333
China,2005,11.458238455067,1.77641407667571,,5.71199843031159,14.1697653869492,285857036926.9,4.52,8.19431666666667
China,2004,10.1314073631003,3.82463743108159,,3.47450259619584,12.9044006224391,247359209017.2,4.49,8.27680083333333
China,2003,10.1181928640117,1.12760348729637,,2.55665409110255,11.442740318432,207180503978.3,4.58,8.27703666666667
China,2002,9.24339326638321,-0.731970902350244,,2.37759984341841,15.2992330754394,185465746540.1,4.24,8.2769575
China,2001,8.31263887091522,0.719125609120114,,1.28417196444636,12.6317565159013,184315443994.2,3.8,8.27706833333333
China,2000,8.58643201808462,0.347811226864587,,1.67667411710879,10.941358639692,145906872763.7,3.26,8.27850416666666
Germany,2024,-0.495851897260366,2.2564981433876,,5.77188467199732,2.19888604346397,,3.4,0.923889546117607
Germany,2023,-0.869647578573321,5.94643667725823,,5.51222510245724,1.86701248940273,,3.071,0.924839558470698
Germany,2022,1.8092581243061,6.87257438551097,,3.85045627175846,1.76247470845576,,3.137,0.949623753156941
Germany,2021,3.90999994204108,3.06666666666673,,6.9200696637534,1.99690469909918,,3.594,0.84549413889045
Germany,2020,-4.13191443239947,0.144877925813982,,6.34782686016016,2.21941478798261,,3.881,0.875506396987998
Germany,2019,0.977734697038784,1.44565976888253,,7.87471222403171,1.68680367954396,,3.163,0.893276257067409
Germany,2018,1.13569604599849,1.73216879766942,,8.43761219902202,1.45449826289867,,3.384,0.846772667108111
Germany,2017,2.797906720551,1.50949485109628,,8.07873526112888,1.62554687781986,,3.781,0.885205508269372
Germany,2016,2.22222216259371,0.491747008445174,,8.9023603683727,1.62420238995538,,4.104,0.903421436257263
Germany,2015,1.66300602334775,0.514426137125456,,8.09671429040111,1.53866263784817,,4.612,0.901296423367096
Germany,2014,2.18018602168017,0.906794000434246,,7.19417703303447,1.48007833557917,,4.979,0.752728196932603
Germany,2013,0.396995583779145,1.50472330251876,,6.72910853583545,1.54979764395872,,5.316,0.752945122701996
Germany,2012,0.463512036709204,2.00848884782956,,7.19554460437767,1.99203879709292,,5.372,0.778338120416812
Germany,2011,3.75796884489337,2.07517283735874,,6.26091712383114,1.7323689537129,,5.967,0.718413898653317
Germany,2010,4.13463778522758,1.1038103778926,,5.77277636027696,1.86141152631238,,7.043,0.754308990105961
Germany,2009,-5.54455451920674,0.312739007368447,,5.87627948005071,1.72018124150417,,7.88,0.716957702016136
Germany,2008,0.887902330743628,2.62837981637219,,5.57767610595061,1.03763135561577,,7.508,0.679922680042729
Germany,2007,2.8891174138025,2.29834400700951,,6.70574096490579,1.09838257647451,,8.732,0.729672399984083
Germany,2006,3.86668241523209,1.57742642840563,,5.83661726884204,1.07559747593649,,10.277,0.796432730949102
Germany,2005,0.885485292551564,1.54691114751328,,4.64324145764122,1.12734868132123,,11.193,0.803800192161442
Germany,2004,1.16208684507278,1.66573696655992,,4.53374240243277,1.17945114546741,,10.727,0.803921647747618
Germany,2003,-0.529801394291297,1.03422218628562,,1.53250948753762,1.35954156351091,,9.779,0.88404792718493
Germany,2002,-0.228255715793637,1.42080615551526,,1.98424702046954,1.53474790667413,,8.482,1.05755899623965
Germany,2001,1.63614170690956,1.98385731334471,,-0.17042466008937,1.44677088174588,,7.773,1.11653308564462
Germany,2000,2.8765231247659,1.44026838719741,,-1.5131310276989,1.49405697641971,,7.917,1.08270508132602
"Egypt, Arab Rep.",2024,2.3991692678251,28.2705899322083,,-5.72048144014404,4.53950764706677,155972716013.2,6.817,45.29926
"Egypt, Arab Rep.",2023,3.76028052279247,33.8847763115546,,-3.17338760075615,3.87390992001781,168182236339.6,6.753,30.6264136980311
"Egypt, Arab Rep.",2022,6.58784560886967,13.8956609775178,,-2.2100904275198,3.32738146369502,163111452414.1,6.546,19.1604397412204
"Egypt, Arab Rep.",2021,3.29064601202211,5.21404940513043,,-4.38240299812,4.38225643427728,145998330659.9,7.441,15.6445272777113
"Egypt, Arab Rep.",2020,3.55016483786838,5.04493288977539,,-3.70903990583373,5.56473451430896,132538717154.0,7.974,15.7591729166667
"Egypt, Arab Rep.",2019,5.55209307156956,9.15279959324804,,-3.20758543154937,5.83923947440236,114910260649.9,7.851,16.7705818428763
"Egypt, Arab Rep.",2018,5.3311086189448,14.4014657807422,,-2.93164483711978,5.85734270401284,99457163486.3,9.855,17.7672904218107
"Egypt, Arab Rep.",2017,4.18122099994778,29.5066083940039,,-3.19681566782461,5.72306111855627,84587108845.3,11.767,17.7825335150636
"Egypt, Arab Rep.",2016,4.34664345555447,13.813606214829,,-6.16465951871263,3.8854106958735,69188517055.2,12.45,10.0254007885465
"Egypt, Arab Rep.",2015,4.37201907790141,10.370490343517,,-5.23529137853431,2.59707505474829,49873938935.6,13.052,7.69125833333333
"Egypt, Arab Rep.",2014,2.91591187985748,10.0702154687481,,-1.94849131455399,2.21204888604566,41772774970.9,13.105,7.07760856060606
"Egypt, Arab Rep.",2013,2.18546605362143,9.46971981064921,,-1.22513249838744,2.73003963526373,46534987114.9,13.154,6.870325
"Egypt, Arab Rep.",2012,2.22619979863525,7.11172943343083,,-2.49788021735236,2.48779534146603,40061753451.8,12.597,6.05605833333333
"Egypt, Arab Rep.",2011,1.7645719489982,10.0649259874818,,-2.32378812632193,3.28531568230902,35208762810.6,11.849,5.93282765151515
"Egypt, Arab Rep.",2010,5.1472348575531,11.2651882653185,,-2.05668307641306,6.70121378987163,36803931990.1,8.757,5.6219429176105
"Egypt, Arab Rep.",2009,4.67359979952391,11.7634954386443,,-1.7707391095759,7.35827452765158,35417097883.9,9.087,5.54455330862977
"Egypt, Arab Rep.",2008,7.15628356605819,18.3168316831684,,-0.868821887213847,5.97060049450951,33925338196.5,8.517,5.4325
"Egypt, Arab Rep.",2007,7.08782742681038,9.3189690579923,85.7885338345865,0.315552631578947,6.95056522562451,34604548133.8,8.8,5.63543333333334
"Egypt, Arab Rep.",2006,6.84383819379117,7.64452644526434,,2.45322162862231,7.36480504492886,31028391832.6,10.49,5.73316666666666
"Egypt, Arab Rep.",2005,4.47174447174434,4.86939696871988,,2.34529559888579,7.32906037591458,30575696632.4,11.049,5.77883333333333
"Egypt, Arab Rep.",2004,4.0920716112534,11.270619332052,,4.97788419534309,6.63684137548045,31403286339.0,10.32,6.19624166666666
"Egypt, Arab Rep.",2003,3.19345473739745,4.50777636319304,,4.66231377245509,8.55089573372284,30467606765.2,10.91,5.850875
"Egypt, Arab Rep.",2002,2.39020402573726,2.73723855000334,,0.730979150171549,8.25026634670874,29671747582.0,10.01,4.49966666666667
"Egypt, Arab Rep.",2001,3.53525197391507,2.26975720475956,,-0.401718427655422,7.45748900818798,28331673242.3,9.26,3.973
"Egypt, Arab Rep.",2000,6.37000382991766,2.68380535348546,,-0.972570273448986,6.92773642731753,29232716500.9,8.98,3.47205
